connection_status,data_class,depth_rank_codes,edge_id,hazard_overlap_status,hazard_capability_status,inundation_depth_m,inundation_depth_reason,official_closure,scenario_state,source_class,official_closure_reason
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428476613:nodes-004275697369-004275697370,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428661744:nodes-004277494652-004277494667,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428661745:nodes-004277494665-004277494666,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428661747:nodes-004277494649-004277494667,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428661747:nodes-004277494665-004277494667,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892560:nodes-004280069056-004280071848,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892560:nodes-004280071848-005064078687,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892563:nodes-002200792879-004280313257,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892563:nodes-002200792879-004280313258,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892566:nodes-004280071951-004280071952,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892566:nodes-004280071951-005064078690,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892566:nodes-004280071952-004280071955,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892568:nodes-004280071902-004280071927,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892568:nodes-004280071927-004280071943,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892568:nodes-004280071943-005064078660,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892570:nodes-002200792887-004269861782,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892570:nodes-002200792895-004269861782,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892573:nodes-004280071828-004280071846,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892573:nodes-004280071846-004280071886,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-002200792895-004280071943,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-002200792895-004280071949,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280069058-004280071802,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280069058-005064078685,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280069060-004280069071,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280069060-005064078685,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280069067-004280069069,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280069067-004280069086,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280069069-004280069078,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280069071-004280069080,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280069078-004280069087,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280069080-004280071800,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280069086-004280071792,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280069087-004280071803,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071792-004280071797,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071797-004280071808,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071800-004280071816,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071802-004280071810,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071803-004280071819,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071808-004280071814,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071810-004280071817,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071814-004280071817,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071816-004280071822,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071819-004280071834,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071822-004280071825,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071824-004280071825,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071824-004280071831,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071829-004280071830,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071829-004280071837,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071830-004280071848,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071831-004280071839,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071834-004280071840,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071837-004280071841,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071839-005064078694,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071840-004280071843,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071841-004280071847,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071843-004280071851,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071847-004280071854,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071848-004280071879,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071851-004280071854,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071879-004280071930,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071882-004280071886,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071882-004280071910,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071886-004280071907,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071895-004280071910,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071895-004280071930,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071899-004280071929,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071899-005064078694,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071907-004280071932,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071929-004280071937,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071932-004280071943,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071937-004280071945,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071945-004280071948,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071948-004280071957,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071949-004280071951,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071951-004280071953,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071953-004280071960,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071956-004280071960,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071956-004280071962,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071957-004280071961,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892575:nodes-004280071961-004280071962,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892581:nodes-004280071839-004280071844,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892581:nodes-004280071839-005064078694,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892581:nodes-004280071844-004280071875,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892581:nodes-004280071875-004280071914,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892581:nodes-004280071899-004280071914,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892581:nodes-004280071899-005064078694,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892584:nodes-004280069081-004280069082,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892584:nodes-004280069081-004280069083,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892584:nodes-004280069082-004280071793,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892584:nodes-004280069083-004280069087,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892584:nodes-004280071793-004280071809,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428892584:nodes-004280071809-004280071830,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428916292:nodes-004280313275-004280313276,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428916292:nodes-004280313276-009689258377,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428916292:nodes-004280313278-004280313280,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428916292:nodes-004280313278-009689258377,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428916292:nodes-004280313280-004280313285,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428916292:nodes-004280313285-004773068052,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428916292:nodes-004284012779-004773068052,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428916292:nodes-004284012779-011893490639,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428916292:nodes-011893490639-011893490640,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428916293:nodes-003255952713-004280313284,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428916293:nodes-003255952713-004280313287,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428916293:nodes-004280313283-004280313284,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,1,kyoto-arashiyama:osm-way-000428916293:nodes-004280313287-004280313288,OVERLAPS,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,1,kyoto-arashiyama:osm-way-000428916293:nodes-004280313288-004280316589,OVERLAPS,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,1,kyoto-arashiyama:osm-way-000428916293:nodes-004280316589-004280316590,OVERLAPS,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428916294:nodes-004280313259-004280313261,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
NOT_CONNECTED,MODEL_DERIVED,,kyoto-arashiyama:osm-way-000428916295:nodes-004280313257-004280313260,NO_OVERLAP,NOT_CONNECTED,,A31b category codes are not converted to measured depth,,UNKNOWN,MODEL,The hazard polygon is not an official road-closure record
